###############################################################################
Defintion of the variables
  index: ID of structure
  coordiantion: number of the first neigbor of the center Au
  Ead: adsorption energy
  AuC: distance between center Au and C
  com_dis: distance between center Au and center of mass of CO
  angle: angle between center Au, C and O
###############################################################################

index coordination Ead_vacuum Ead_reqm AuC_vacuum AuC_reqmcom_dis_vacuum com_dis_reqm angle_vacuum angle_reqm
  602110   6   -0.9593   -1.0324    1.9861    2.0016   2.6392    2.6547    172.97    173.51
  602115   6   -0.9473   -0.9664    1.9719    1.9899   2.6292    2.6445    177.87    176.16
  602222   5   -0.9771   -0.9864    1.9911    2.0071   2.6461    2.6615    174.94    175.83
  700280   7   -0.8630   -0.9505    1.9949    2.0146   2.6520    2.6329    177.70    156.67
  700296   7   -0.8518   -0.8851    1.9983    2.0059   2.6558    2.6614    178.64    177.27
  700872   7   -0.7364   -0.7527    2.0064    2.0232   2.6641    2.6720    177.81    169.47
  700982   7   -0.8079   -0.9780    2.0054    2.0175   2.6559    2.6493    170.76    161.21
  701250   7   -0.8407   -0.8654    2.0196    2.0233   2.6615    2.6743    164.87    171.75
  701329   7   -0.8130   -0.8821    1.9995    2.0207   2.6495    2.6623    169.89    165.42
  701357   7   -0.8384   -0.7524    2.0018    2.0200   2.6583    2.6729    177.91    173.84
  701445   7   -0.8486   -0.9107    1.9996    2.0178   2.6549    2.6287    174.47    154.68
  701713   7   -0.8211   -0.7429    2.0000    2.0192   2.6543    2.6670    172.94    169.53
  701975   7   -0.7314   -0.7309    2.0241    2.0453   2.6711    2.6861    169.88    164.85
  701992   7   -0.9276   -1.0644    2.0023    2.0198   2.6568    2.6679    174.07    169.09
  702136   7   -0.7859   -0.9175    2.0010    2.0196   2.6564    2.6652    176.42    167.35
  702327   7   -0.7874   -0.8407    2.0047    2.0274   2.6559    2.6833    170.88    176.48
  702408   7   -0.7894   -0.7828    2.0087    2.0256   2.6659    2.6568    177.71    161.24
  702462   7   -0.8087   -0.7743    2.0110    2.0313   2.6665    2.6580    175.79    159.69
  702690   7   -0.8358   -0.9442    1.9874    2.0050   2.6443    2.6606    176.73    176.42
  702703   7   -0.8169   -0.8248    2.0048    2.0242   2.6565    2.6740    171.16    169.96
  702783   7   -0.7694   -0.8478    2.0130    2.0137   2.6668    2.6583    173.45    166.85
    7099   9   -0.3596   -0.3057    2.1082    2.1239   2.7665    2.7806    178.68    177.29
  800054   8   -0.6416   -0.6519    2.0482    2.0649   2.7068    2.7136    179.97    168.84
  800244   8   -0.6598   -0.6836    2.0483    2.0650   2.7067    2.7179    179.97    172.74
  800302   8   -0.7738   -0.6564    2.0111    2.0296   2.6657    2.6214    174.31    149.82
  800448   8   -0.6511   -0.6558    2.0398    2.0582   2.6884    2.7044    168.80    167.94
  800993   8   -0.7617   -0.7721    2.0166    2.0349   2.6742    2.6897    179.54    179.71
  801009   8   -0.6687   -0.6555    2.0262    2.0427   2.6838    2.6976    179.20    176.87
