ID Coordination E_adsorption/eV
901690  9  -0.5314
901728  9  -0.8084
901737  9  -0.6490
901791  9  -0.6052
901792  9  -0.6198
901804  9  -0.5346
901839  9  -0.6519
901844  9  -0.6273
901862  9  -0.6183
901889  9  -0.6696
901906  9  -0.5444
901909  9  -0.4362
901915  9  -0.8916
901916  9  -0.5112
901928  9  -0.5454
901940  9  -0.8571
902001  9  -0.8329
902046  9  -0.4750
902048  9  -0.6987
902065  9  -0.6157
902084  9  -0.5025
902103  9  -0.7058
902127  9  -0.5651
902140  9  -0.6302
902161  9  -0.6053
902165  9  -0.5613
902191  9  -0.5607
902203  9  -0.6284
902205  9  -0.6350
902215  9  -0.5710
902229  9  -0.5315
902234  9  -0.6004
902252  9  -0.3326
902257  9  -0.7035
902262  9  -0.7277
902273  9  -0.5872
902294  9  -0.5359
902319  9  -0.5743
902327  9  -0.4966
902328  9  -0.6316
902343  9  -0.5009
902348  9  -0.6088
902352  9  -0.5563
902356  9  -0.8611
902391  9  -0.6261
902413  9  -0.4739
902425  9  -0.5731
902434  9  -0.5494
902473  9  -0.6306
902484  9  -0.8060
902516  9  -0.5239
902528  9  -0.5206
902531  9  -0.8694
902538  9  -0.5951
902542  9  -0.6073
902544  9  -0.4882
902557  9  -0.6310
902587  9  -0.6381
902592  9  -0.6615
902625  9  -0.6267
902627  9  -0.7418
902651  9  -0.9067
902658  9  -0.8317
902666  9  -0.6338
902701  9  -0.5819
902703  9  -0.7434
902727  9  -0.5085
902731  9  -0.6135
902783  9  -0.5537
902799  9  -0.7640
902810  9  -0.6261
902818  9  -0.7397
902822  9  -0.5365
902823  9  -0.6304
902834  9  -0.6249
902838  9  -0.6963
902848  9  -0.5621
902869  9  -0.6641
902880  9  -0.6143
902898  9  -0.6046
902906  9  -0.3763
902921  9  -0.7694
902923  9  -0.6439
902936  9  -0.7835
902949  9  -0.9257
902974  9  -0.6280
902981  9  -0.6146
902982  9  -0.6437
903000  9  -0.5637
903008  9  -0.8558
903015  9  -0.5836
903016  9  -0.5532
903021  9  -0.8828
903035  9  -0.5116
903063  9  -0.7950
903066  9  -0.7332
903083  9  -0.8303
903140  9  -0.5242
903156  9  -0.5786
903171  9  -0.5543
903176  9  -0.8612
903186  9  -0.8546
903200  9  -0.6412
903209  9  -0.7775
903218  9  -0.8904
903266  9  -0.5759
903276  9  -0.7643
903281  9  -0.5435
903294  9  -0.6177
903310  9  -0.8018
903315  9  -0.5615
903316  9  -0.6511
903354  9  -0.8571
903390  9  -0.4174
903409  9  -0.5923
903429  9  -0.6792
903456  9  -0.7857
903473  9  -0.6086
903511  9  -0.5155
903524  9  -0.5322
903538  9  -0.5288
903555  9  -0.5582
903558  9  -0.5226
903588  9  -0.8397
